M,60-64,50,Freestyle,David E Boatwright,2021-04-25,00:00:26.70,
M,60-64,100,Freestyle,David E Boatwright,2021-06-13,00:00:58.98,
M,60-64,200,Freestyle,David E Boatwright,2021-05-23,00:02:13.12,
M,60-64,400,Freestyle,David E Boatwright,2021-08-01,00:04:45.66,
M,60-64,800,Freestyle,David E Boatwright,2021-08-01,00:09:52.70,
F,70-74,50,Freestyle,Laura B Val,2021-10-10,00:00:30.73,
F,70-74,100,Freestyle,Laura B Val,2021-10-09,00:01:06.90,
F,45-49,200,Freestyle,Heidi S George,2021-08-08,00:02:12.57,
F,70-74,200,Freestyle,Laura B Val,2021-07-31,00:02:33.79,
F,45-49,400,Freestyle,Heidi S George,2021-08-07,00:04:31.95,
F,70-74,400,Freestyle,Laura B Val,2021-07-31,00:05:25.00,
F,45-49,800,Freestyle,Heidi S George,2021-06-27,00:09:11.47,
F,70-74,800,Freestyle,Laura B Val,2021-10-07,00:11:11.89,
F,45-49,1500,Freestyle,Heidi S George,2021-06-24,00:17:29.77,
F,70-74,1500,Freestyle,Charlotte M Davis,2021-10-07,00:22:18.76,
F,70-74,50,Backstroke,Laura B Val,2021-10-10,00:00:34.65,
F,70-74,100,Backstroke,Laura B Val,2021-10-10,00:01:17.98,
F,70-74,200,Backstroke,Laura B Val,2021-10-08,00:02:49.43,
F,50-54,50,Breaststroke,Tanya N Lane,2021-10-10,00:00:37.81,
F,70-74,50,Breaststroke,Charlotte M Davis,2021-10-10,00:00:45.45,
F,25-29,100,Breaststroke,Claire Beaty,2021-06-07,00:01:13.69,
F,50-54,100,Breaststroke,Tanya N Lane,2021-10-08,00:01:23.72,
F,70-74,100,Breaststroke,Charlotte M Davis,2021-10-08,00:01:38.04,
F,25-29,200,Breaststroke,Claire Beaty,2021-06-07,00:02:39.32,
F,50-54,200,Breaststroke,Tanya N Lane,2021-10-09,00:03:05.00,
F,70-74,200,Breaststroke,Charlotte M Davis,2021-10-09,00:03:29.91,
F,70-74,50,Butterfly,Charlotte M Davis,2021-10-10,00:00:35.22,
F,70-74,100,Butterfly,Laura B Val,2021-10-08,00:01:16.07,
F,70-74,200,Individual Medley,Laura B Val,2021-07-31,00:03:00.96,
